number,name,type1,type2,total,hp,attack,defense,sp_atk,sp_def,speed,generation,is_legendary,stat_tier,type1_encoded,has_second_type,hp_scaled,attack_scaled,defense_scaled,sp_atk_scaled,sp_def_scaled,speed_scaled,total_scaled
868,Milcery,Fairy,None,270,45,40,40,50,61,34,8,0,Very Weak,4,0,0.1732283464566929,0.1891891891891892,0.14285714285714288,0.21739130434782608,0.17826086956521742,0.14871794871794872,0.1
869,Alcremie,Fairy,None,495,65,60,75,110,121,64,8,0,Average,4,0,0.25196850393700787,0.2972972972972973,0.2857142857142857,0.5434782608695652,0.43913043478260866,0.30256410256410254,0.33684210526315783
870,Falinks,Fighting,None,470,65,100,100,70,60,75,8,0,Average,5,0,0.25196850393700787,0.5135135135135136,0.3877551020408163,0.3260869565217391,0.17391304347826086,0.358974358974359,0.31052631578947365
871,Pincurchin,Electric,None,435,48,101,95,91,85,15,8,0,Average,3,0,0.18503937007874016,0.518918918918919,0.3673469387755102,0.4402173913043478,0.28260869565217395,0.05128205128205129,0.27368421052631575
872,Snom,Ice,Bug,185,30,25,35,45,30,20,8,0,Very Weak,11,1,0.11417322834645668,0.10810810810810811,0.12244897959183676,0.19021739130434784,0.043478260869565216,0.07692307692307693,0.01052631578947369
873,Frosmoth,Ice,Bug,475,70,65,60,125,90,65,8,0,Average,11,1,0.27165354330708663,0.32432432432432434,0.22448979591836737,0.625,0.30434782608695654,0.30769230769230765,0.3157894736842105
874,Stonjourner,Rock,None,470,100,125,135,20,20,70,8,0,Average,15,0,0.38976377952755903,0.6486486486486487,0.5306122448979592,0.05434782608695652,0.0,0.3333333333333333,0.31052631578947365
875,Eiscue,Ice,None,470,75,80,110,65,90,50,8,0,Average,11,0,0.29133858267716534,0.40540540540540543,0.4285714285714286,0.29891304347826086,0.30434782608695654,0.23076923076923075,0.31052631578947365
875,Eiscue,Ice,None,470,75,80,70,65,50,130,8,0,Average,11,0,0.29133858267716534,0.40540540540540543,0.2653061224489796,0.29891304347826086,0.13043478260869565,0.641025641025641,0.31052631578947365
876,Indeedee,Psychic,Normal,475,60,65,55,105,95,95,8,0,Average,14,1,0.23228346456692914,0.32432432432432434,0.20408163265306126,0.5163043478260869,0.32608695652173914,0.4615384615384615,0.3157894736842105
876,Indeedee,Psychic,Normal,475,70,55,65,95,105,85,8,0,Average,14,1,0.27165354330708663,0.2702702702702703,0.2448979591836735,0.4619565217391304,0.3695652173913044,0.41025641025641024,0.3157894736842105
877,Morpeko,Electric,Dark,436,58,95,58,70,58,97,8,0,Average,3,1,0.22440944881889763,0.48648648648648657,0.2163265306122449,0.3260869565217391,0.16521739130434782,0.4717948717948718,0.27473684210526317
878,Cufant,Steel,None,330,72,80,49,40,49,40,8,0,Weak,16,0,0.2795275590551181,0.40540540540540543,0.1795918367346939,0.16304347826086957,0.12608695652173912,0.1794871794871795,0.16315789473684209
879,Copperajah,Steel,None,500,122,130,69,80,69,30,8,0,Strong,16,0,0.4763779527559055,0.6756756756756757,0.2612244897959184,0.3804347826086956,0.21304347826086956,0.12820512820512822,0.3421052631578947
880,Dracozolt,Electric,Dragon,505,90,100,90,80,70,75,8,0,Strong,3,1,0.35039370078740156,0.5135135135135136,0.3469387755102041,0.3804347826086956,0.2173913043478261,0.358974358974359,0.34736842105263155
881,Arctozolt,Electric,Ice,505,90,100,90,90,80,55,8,0,Strong,3,1,0.35039370078740156,0.5135135135135136,0.3469387755102041,0.43478260869565216,0.2608695652173913,0.2564102564102564,0.34736842105263155
882,Dracovish,Water,Dragon,505,90,90,100,70,80,75,8,0,Strong,17,1,0.35039370078740156,0.4594594594594595,0.3877551020408163,0.3260869565217391,0.2608695652173913,0.358974358974359,0.34736842105263155
883,Arctovish,Water,Ice,505,90,90,100,80,90,55,8,0,Strong,17,1,0.35039370078740156,0.4594594594594595,0.3877551020408163,0.3804347826086956,0.30434782608695654,0.2564102564102564,0.34736842105263155
884,Duraludon,Steel,Dragon,535,70,95,115,120,50,85,8,0,Strong,16,1,0.27165354330708663,0.48648648648648657,0.4489795918367347,0.5978260869565217,0.13043478260869565,0.41025641025641024,0.3789473684210526
885,Dreepy,Dragon,Ghost,270,28,60,30,40,30,82,8,0,Very Weak,2,1,0.1062992125984252,0.2972972972972973,0.10204081632653061,0.16304347826086957,0.043478260869565216,0.39487179487179486,0.1
886,Drakloak,Dragon,Ghost,410,68,80,50,60,50,102,8,0,Average,2,1,0.2637795275590551,0.40540540540540543,0.1836734693877551,0.2717391304347826,0.13043478260869565,0.49743589743589745,0.2473684210526316
887,Dragapult,Dragon,Ghost,600,88,120,75,100,75,142,8,0,Uber,2,1,0.3425196850393701,0.6216216216216217,0.2857142857142857,0.48913043478260865,0.2391304347826087,0.7025641025641025,0.4473684210526315
888,Zacian,Fairy,None,660,92,120,115,80,115,138,8,1,Uber,4,0,0.3582677165354331,0.6216216216216217,0.4489795918367347,0.3804347826086956,0.41304347826086957,0.6820512820512821,0.5105263157894736
888,Zacian,Fairy,Steel,700,92,150,115,80,115,148,8,1,Uber,4,1,0.3582677165354331,0.7837837837837838,0.4489795918367347,0.3804347826086956,0.41304347826086957,0.7333333333333333,0.5526315789473684
889,Zamazenta,Fighting,None,660,92,120,115,80,115,138,8,1,Uber,5,0,0.3582677165354331,0.6216216216216217,0.4489795918367347,0.3804347826086956,0.41304347826086957,0.6820512820512821,0.5105263157894736
889,Zamazenta,Fighting,Steel,700,92,120,140,80,140,128,8,1,Uber,5,1,0.3582677165354331,0.6216216216216217,0.5510204081632654,0.3804347826086956,0.5217391304347827,0.6307692307692307,0.5526315789473684
890,Eternatus,Poison,Dragon,690,140,85,95,145,95,130,8,1,Uber,13,1,0.547244094488189,0.43243243243243246,0.3673469387755102,0.733695652173913,0.32608695652173914,0.641025641025641,0.5421052631578948
890,Eternatus,Poison,Dragon,1125,255,115,250,125,250,130,8,1,Uber,13,1,1.0,0.5945945945945947,1.0,0.625,1.0,0.641025641025641,0.9999999999999999
891,Kubfu,Fighting,None,385,60,90,60,53,50,72,8,1,Weak,5,0,0.23228346456692914,0.4594594594594595,0.22448979591836737,0.23369565217391305,0.13043478260869565,0.3435897435897436,0.22105263157894736
892,Urshifu,Fighting,Dark,550,100,130,100,63,60,97,8,1,Strong,5,1,0.38976377952755903,0.6756756756756757,0.3877551020408163,0.2880434782608695,0.17391304347826086,0.4717948717948718,0.39473684210526316
892,Urshifu,Fighting,Water,550,100,130,100,63,60,97,8,1,Strong,5,1,0.38976377952755903,0.6756756756756757,0.3877551020408163,0.2880434782608695,0.17391304347826086,0.4717948717948718,0.39473684210526316
893,Zarude,Dark,Grass,600,105,120,105,70,95,105,8,1,Uber,1,1,0.4094488188976378,0.6216216216216217,0.40816326530612246,0.3260869565217391,0.32608695652173914,0.5128205128205128,0.4473684210526315
894,Regieleki,Electric,None,580,80,100,50,100,50,200,8,1,Strong,3,0,0.3110236220472441,0.5135135135135136,0.1836734693877551,0.48913043478260865,0.13043478260869565,0.9999999999999999,0.4263157894736842
895,Regidrago,Dragon,None,580,200,100,50,100,50,80,8,1,Strong,2,0,0.7834645669291338,0.5135135135135136,0.1836734693877551,0.48913043478260865,0.13043478260869565,0.3846153846153846,0.4263157894736842
896,Glastrier,Ice,None,580,100,145,130,65,110,30,8,1,Strong,11,0,0.38976377952755903,0.7567567567567568,0.5102040816326531,0.29891304347826086,0.391304347826087,0.12820512820512822,0.4263157894736842
897,Spectrier,Ghost,None,580,100,65,60,145,80,130,8,1,Strong,8,0,0.38976377952755903,0.32432432432432434,0.22448979591836737,0.733695652173913,0.2608695652173913,0.641025641025641,0.4263157894736842
898,Calyrex,Psychic,Grass,500,100,80,80,80,80,80,8,1,Strong,14,1,0.38976377952755903,0.40540540540540543,0.30612244897959184,0.3804347826086956,0.2608695652173913,0.3846153846153846,0.3421052631578947
898,Calyrex,Psychic,Ice,680,100,165,150,85,130,50,8,1,Uber,14,1,0.38976377952755903,0.8648648648648649,0.5918367346938775,0.4076086956521739,0.47826086956521735,0.23076923076923075,0.531578947368421
898,Calyrex,Psychic,Ghost,680,100,85,80,165,100,150,8,1,Uber,14,1,0.38976377952755903,0.43243243243243246,0.30612244897959184,0.842391304347826,0.34782608695652173,0.7435897435897436,0.531578947368421
899,Wyrdeer,Normal,Psychic,525,103,105,72,105,75,65,8,0,Strong,12,1,0.4015748031496063,0.5405405405405406,0.27346938775510204,0.5163043478260869,0.2391304347826087,0.30769230769230765,0.36842105263157887
900,Kleavor,Bug,Rock,500,70,135,95,45,70,85,8,0,Strong,0,1,0.27165354330708663,0.7027027027027029,0.3673469387755102,0.19021739130434784,0.2173913043478261,0.41025641025641024,0.3421052631578947
901,Ursaluna,Ground,Normal,550,130,140,105,45,80,50,8,0,Strong,10,1,0.5078740157480315,0.7297297297297298,0.40816326530612246,0.19021739130434784,0.2608695652173913,0.23076923076923075,0.39473684210526316
901,Ursaluna,Ground,Normal,555,113,70,120,135,65,52,8,0,Strong,10,1,0.4409448818897638,0.35135135135135137,0.46938775510204084,0.6793478260869564,0.19565217391304346,0.24102564102564103,0.4
902,Basculegion,Water,Ghost,530,120,112,65,80,75,78,8,0,Strong,17,1,0.468503937007874,0.5783783783783785,0.2448979591836735,0.3804347826086956,0.2391304347826087,0.37435897435897436,0.37368421052631573
902,Basculegion,Water,Ghost,530,120,92,65,100,75,78,8,0,Strong,17,1,0.468503937007874,0.4702702702702703,0.2448979591836735,0.48913043478260865,0.2391304347826087,0.37435897435897436,0.37368421052631573
903,Sneasler,Fighting,Poison,510,80,130,60,40,80,120,8,0,Strong,5,1,0.3110236220472441,0.6756756756756757,0.22448979591836737,0.16304347826086957,0.2608695652173913,0.5897435897435898,0.3526315789473684
904,Overqwil,Dark,Poison,510,85,115,95,65,65,85,8,0,Strong,1,1,0.33070866141732286,0.5945945945945947,0.3673469387755102,0.29891304347826086,0.19565217391304346,0.41025641025641024,0.3526315789473684
905,Enamorus,Fairy,Flying,580,74,115,70,135,80,106,8,0,Strong,4,1,0.2874015748031496,0.5945945945945947,0.2653061224489796,0.6793478260869564,0.2608695652173913,0.5179487179487179,0.4263157894736842
905,Enamorus,Fairy,Flying,580,74,115,110,135,100,46,8,0,Strong,4,1,0.2874015748031496,0.5945945945945947,0.4285714285714286,0.6793478260869564,0.34782608695652173,0.21025641025641026,0.4263157894736842
906,Sprigatito,Grass,None,310,40,61,54,45,45,65,9,0,Weak,9,0,0.15354330708661418,0.3027027027027027,0.20000000000000004,0.19021739130434784,0.10869565217391305,0.30769230769230765,0.14210526315789476
907,Floragato,Grass,None,410,61,80,63,60,63,83,9,0,Average,9,0,0.23622047244094488,0.40540540540540543,0.23673469387755106,0.2717391304347826,0.18695652173913047,0.39999999999999997,0.2473684210526316
908,Meowscarada,Grass,Dark,530,76,110,70,81,70,123,9,0,Strong,9,1,0.29527559055118113,0.5675675675675675,0.2653061224489796,0.3858695652173913,0.2173913043478261,0.6051282051282051,0.37368421052631573
909,Fuecoco,Fire,None,310,67,45,59,63,40,36,9,0,Weak,6,0,0.25984251968503935,0.21621621621621623,0.22040816326530616,0.2880434782608695,0.08695652173913043,0.158974358974359,0.14210526315789476
910,Crocalor,Fire,None,411,81,55,78,90,58,49,9,0,Average,6,0,0.31496062992125984,0.2702702702702703,0.2979591836734694,0.43478260869565216,0.16521739130434782,0.22564102564102564,0.24842105263157896
911,Skeledirge,Fire,Ghost,530,104,75,100,110,75,66,9,0,Strong,6,1,0.40551181102362205,0.3783783783783784,0.3877551020408163,0.5434782608695652,0.2391304347826087,0.3128205128205128,0.37368421052631573
912,Quaxly,Water,None,310,55,65,45,50,45,50,9,0,Weak,17,0,0.2125984251968504,0.32432432432432434,0.163265306122449,0.21739130434782608,0.10869565217391305,0.23076923076923075,0.14210526315789476
913,Quaxwell,Water,None,410,70,85,65,65,60,65,9,0,Average,17,0,0.27165354330708663,0.43243243243243246,0.2448979591836735,0.29891304347826086,0.17391304347826086,0.30769230769230765,0.2473684210526316
914,Quaquaval,Water,Fighting,530,85,120,80,85,75,85,9,0,Strong,17,1,0.33070866141732286,0.6216216216216217,0.30612244897959184,0.4076086956521739,0.2391304347826087,0.41025641025641024,0.37368421052631573
915,Lechonk,Normal,None,254,54,45,40,35,45,35,9,0,Very Weak,12,0,0.20866141732283466,0.21621621621621623,0.14285714285714288,0.1358695652173913,0.10869565217391305,0.15384615384615385,0.08315789473684213
916,Oinkologne,Normal,None,489,110,100,75,59,80,65,9,0,Average,12,0,0.42913385826771655,0.5135135135135136,0.2857142857142857,0.2663043478260869,0.2608695652173913,0.30769230769230765,0.33052631578947367
916,Oinkologne,Normal,None,489,115,90,70,59,90,65,9,0,Average,12,0,0.44881889763779526,0.4594594594594595,0.2653061224489796,0.2663043478260869,0.30434782608695654,0.30769230769230765,0.33052631578947367
917,Tarountula,Bug,None,210,35,41,45,29,40,20,9,0,Very Weak,0,0,0.13385826771653545,0.1945945945945946,0.163265306122449,0.1032608695652174,0.08695652173913043,0.07692307692307693,0.0368421052631579
918,Spidops,Bug,None,404,60,79,92,52,86,35,9,0,Average,0,0,0.23228346456692914,0.4,0.35510204081632657,0.22826086956521738,0.28695652173913044,0.15384615384615385,0.24105263157894738
919,Nymble,Bug,None,210,33,46,40,21,25,45,9,0,Very Weak,0,0,0.12598425196850394,0.22162162162162163,0.14285714285714288,0.05978260869565217,0.021739130434782608,0.20512820512820515,0.0368421052631579
920,Lokix,Bug,Dark,450,71,102,78,52,55,92,9,0,Average,0,1,0.2755905511811024,0.5243243243243243,0.2979591836734694,0.22826086956521738,0.15217391304347827,0.4461538461538461,0.2894736842105263
921,Pawmi,Electric,None,240,45,50,20,40,25,60,9,0,Very Weak,3,0,0.1732283464566929,0.24324324324324326,0.06122448979591837,0.16304347826086957,0.021739130434782608,0.28205128205128205,0.06842105263157897
922,Pawmo,Electric,Fighting,350,60,75,40,50,40,85,9,0,Weak,3,1,0.23228346456692914,0.3783783783783784,0.14285714285714288,0.21739130434782608,0.08695652173913043,0.41025641025641024,0.18421052631578946
923,Pawmot,Electric,Fighting,490,70,115,70,70,60,105,9,0,Average,3,1,0.27165354330708663,0.5945945945945947,0.2653061224489796,0.3260869565217391,0.17391304347826086,0.5128205128205128,0.331578947368421
924,Tandemaus,Normal,None,305,50,50,45,40,45,75,9,0,Weak,12,0,0.19291338582677164,0.24324324324324326,0.163265306122449,0.16304347826086957,0.10869565217391305,0.358974358974359,0.1368421052631579
925,Maushold,Normal,None,470,74,75,70,65,75,111,9,0,Average,12,0,0.2874015748031496,0.3783783783783784,0.2653061224489796,0.29891304347826086,0.2391304347826087,0.5435897435897435,0.31052631578947365
926,Fidough,Fairy,None,312,37,55,70,30,55,65,9,0,Weak,4,0,0.14173228346456693,0.2702702702702703,0.2653061224489796,0.10869565217391305,0.15217391304347827,0.30769230769230765,0.14421052631578948
927,Dachsbun,Fairy,None,477,57,80,115,50,80,95,9,0,Average,4,0,0.2204724409448819,0.40540540540540543,0.4489795918367347,0.21739130434782608,0.2608695652173913,0.4615384615384615,0.31789473684210523
928,Smoliv,Grass,Normal,260,41,35,45,58,51,30,9,0,Very Weak,9,1,0.15748031496062992,0.16216216216216217,0.163265306122449,0.2608695652173913,0.13478260869565217,0.12820512820512822,0.08947368421052634
929,Dolliv,Grass,Normal,354,52,53,60,78,78,33,9,0,Weak,9,1,0.20078740157480315,0.2594594594594595,0.22448979591836737,0.3695652173913043,0.25217391304347825,0.1435897435897436,0.18842105263157896
930,Arboliva,Grass,Normal,510,78,69,90,125,109,39,9,0,Strong,9,1,0.3031496062992126,0.34594594594594597,0.3469387755102041,0.625,0.3869565217391304,0.17435897435897438,0.3526315789473684
931,Squawkabilly,Normal,Flying,417,82,96,51,45,51,92,9,0,Average,12,1,0.3188976377952756,0.4918918918918919,0.18775510204081636,0.19021739130434784,0.13478260869565217,0.4461538461538461,0.25473684210526315
932,Nacli,Rock,None,280,55,55,75,35,35,25,9,0,Very Weak,15,0,0.2125984251968504,0.2702702702702703,0.2857142857142857,0.1358695652173913,0.06521739130434784,0.10256410256410256,0.11052631578947367
933,Naclstack,Rock,None,355,60,60,100,35,65,35,9,0,Weak,15,0,0.23228346456692914,0.2972972972972973,0.3877551020408163,0.1358695652173913,0.19565217391304346,0.15384615384615385,0.18947368421052632
934,Garganacl,Rock,None,500,100,100,130,45,90,35,9,0,Strong,15,0,0.38976377952755903,0.5135135135135136,0.5102040816326531,0.19021739130434784,0.30434782608695654,0.15384615384615385,0.3421052631578947
935,Charcadet,Fire,None,255,40,50,40,50,40,35,9,0,Very Weak,6,0,0.15354330708661418,0.24324324324324326,0.14285714285714288,0.21739130434782608,0.08695652173913043,0.15384615384615385,0.08421052631578949
936,Armarouge,Fire,Psychic,525,85,60,100,125,80,75,9,0,Strong,6,1,0.33070866141732286,0.2972972972972973,0.3877551020408163,0.625,0.2608695652173913,0.358974358974359,0.36842105263157887
937,Ceruledge,Fire,Ghost,525,75,125,80,60,100,85,9,0,Strong,6,1,0.29133858267716534,0.6486486486486487,0.30612244897959184,0.2717391304347826,0.34782608695652173,0.41025641025641024,0.36842105263157887
938,Tadbulb,Electric,None,272,61,31,41,59,35,45,9,0,Very Weak,3,0,0.23622047244094488,0.14054054054054055,0.1469387755102041,0.2663043478260869,0.06521739130434784,0.20512820512820515,0.10210526315789473
939,Bellibolt,Electric,None,495,109,64,91,103,83,45,9,0,Average,3,0,0.4251968503937008,0.31891891891891894,0.3510204081632653,0.5054347826086956,0.2739130434782609,0.20512820512820515,0.33684210526315783
940,Wattrel,Electric,Flying,280,40,40,35,55,40,70,9,0,Very Weak,3,1,0.15354330708661418,0.1891891891891892,0.12244897959183676,0.24456521739130435,0.08695652173913043,0.3333333333333333,0.11052631578947367
941,Kilowattrel,Electric,Flying,490,70,70,60,105,60,125,9,0,Average,3,1,0.27165354330708663,0.35135135135135137,0.22448979591836737,0.5163043478260869,0.17391304347826086,0.6153846153846154,0.331578947368421
942,Maschiff,Dark,None,340,60,78,60,40,51,51,9,0,Weak,1,0,0.23228346456692914,0.3945945945945946,0.22448979591836737,0.16304347826086957,0.13478260869565217,0.23589743589743592,0.1736842105263158
943,Mabosstiff,Dark,None,505,80,120,90,60,70,85,9,0,Strong,1,0,0.3110236220472441,0.6216216216216217,0.3469387755102041,0.2717391304347826,0.2173913043478261,0.41025641025641024,0.34736842105263155
944,Shroodle,Poison,Normal,290,40,65,35,40,35,75,9,0,Very Weak,13,1,0.15354330708661418,0.32432432432432434,0.12244897959183676,0.16304347826086957,0.06521739130434784,0.358974358974359,0.12105263157894738
945,Grafaiai,Poison,Normal,485,63,95,65,80,72,110,9,0,Average,13,1,0.2440944881889764,0.48648648648648657,0.2448979591836735,0.3804347826086956,0.22608695652173916,0.5384615384615384,0.3263157894736842
946,Bramblin,Grass,Ghost,275,40,65,30,45,35,60,9,0,Very Weak,9,1,0.15354330708661418,0.32432432432432434,0.10204081632653061,0.19021739130434784,0.06521739130434784,0.28205128205128205,0.10526315789473686
947,Brambleghast,Grass,Ghost,480,55,115,70,80,70,90,9,0,Average,9,1,0.2125984251968504,0.5945945945945947,0.2653061224489796,0.3804347826086956,0.2173913043478261,0.4358974358974359,0.32105263157894737
948,Toedscool,Ground,Grass,335,40,40,35,50,100,70,9,0,Weak,10,1,0.15354330708661418,0.1891891891891892,0.12244897959183676,0.21739130434782608,0.34782608695652173,0.3333333333333333,0.16842105263157894
949,Toedscruel,Ground,Grass,515,80,70,65,80,120,100,9,0,Strong,10,1,0.3110236220472441,0.35135135135135137,0.2448979591836735,0.3804347826086956,0.43478260869565216,0.4871794871794871,0.35789473684210527
